movie_name,n_total,n_pos,n_neu,n_neg,pos_rate,avg_rating
dead ringers,1,0,0,0,0.0,0.5
dead snow,1,0,0,0,0.0,0.5
dead snow 2 red vs dead,1,0,0,0,0.0,0.5
dead souls,1,0,0,0,0.0,0.5
deadfall,1,0,0,0,0.0,0.5
deadline,1,0,0,0,0.0,0.5
deadly friend,1,0,0,0,0.0,0.5
deadpool,1,0,0,0,0.0,0.5
deadpool 2,1,0,0,0,0.0,0.5
deal,1,0,0,0,0.0,0.5
dealin with idiots,1,0,0,0,0.0,0.5
dealt,1,0,0,0,0.0,0.5
dean,1,0,0,0,0.0,0.5
dear comrades,1,0,0,0,0.0,0.5
dear dictator,1,0,0,0,0.0,0.5
dear evan hansen,2,0,0,2,0.0,0.25
dear frankie,1,0,0,0,0.0,0.5
dear john,1,0,0,0,0.0,0.5
dear mr watterson,1,0,0,0,0.0,0.5
dear wendy,1,0,0,0,0.0,0.5
dear white people,1,0,0,0,0.0,0.5
death and the maiden,1,0,0,0,0.0,0.5
death becomes her,1,0,0,0,0.0,0.5
death by china,1,0,0,0,0.0,0.5
death defying acts,1,0,0,0,0.0,0.5
death in love,1,0,0,0,0.0,0.5
death note,1,0,0,0,0.0,0.5
death of a dynasty,1,0,0,0,0.0,0.5
death of a gunfighter,1,0,0,0,0.0,0.5
death of a nation,1,0,0,0,0.0,0.5
death of a president,1,0,0,0,0.0,0.5
death on the nile,4,0,4,0,0.0,0.55
death proof,1,1,0,0,1.0,1.0
death race,1,0,0,0,0.0,0.5
death race 2000,1,0,0,0,0.0,0.5
death sentence,1,0,0,0,0.0,0.5
death to smoochy,1,0,0,0,0.0,0.5
death warrant,1,0,0,0,0.0,0.5
death wish,2,0,0,0,0.0,0.5
death wish 3,1,0,0,0,0.0,0.5
death wish ii,1,0,0,0,0.0,0.5
deathtrap,1,0,0,0,0.0,0.5
debs,2,2,0,0,1.0,0.9
december boys,1,0,0,0,0.0,0.5
deception,2,0,0,0,0.0,0.5
deceptive practices the mysteries and mentors of ricky jay,1,0,0,0,0.0,0.5
decision to leave,3,3,0,0,1.0,0.9
deck the halls,1,0,0,0,0.0,0.5
declaration of war,1,0,0,0,0.0,0.5
decoding deepak,1,0,0,0,0.0,0.5
deconstructing harry,1,0,0,0,0.0,0.5
deep blue,1,0,0,0,0.0,0.5
deep blue sea,1,0,0,0,0.0,0.5
deep cover,1,0,0,0,0.0,0.5
deep impact,1,0,0,0,0.0,0.5
deep red,1,0,0,0,0.0,0.5
deep sea,1,0,0,0,0.0,0.5
deep water,2,0,0,2,0.0,0.4
deepstar six,1,0,0,0,0.0,0.5
deepwater horizon,1,0,0,0,0.0,0.5
deerskin,1,0,0,0,0.0,0.5
defending your life,1,0,0,0,0.0,0.5
definitely maybe,1,0,0,0,0.0,0.5
defying gravity,1,0,0,0,0.0,0.5
deidra  laney rob a train,1,0,0,0,0.0,0.5
deja vu,1,0,0,0,0.0,0.5
delgo,1,0,0,0,0.0,0.5
deli man,1,0,0,0,0.0,0.5
delicacy,1,0,0,0,0.0,0.5
delicatessen,1,0,0,0,0.0,0.5
delirious,1,0,0,0,0.0,0.5
deliver us from eva,1,0,0,0,0.0,0.5
deliver us from evil,2,0,0,0,0.0,0.5
delivery man,1,0,0,0,0.0,0.5
delovely,1,0,0,0,0.0,0.5
delta farce,1,0,0,0,0.0,0.5
democrats,1,0,0,0,0.0,0.5
demolition,1,0,0,0,0.0,0.5
demolition man,1,0,0,0,0.0,0.5
demon seed,1,0,0,0,0.0,0.5
demon slayer kimetsu no yaiba the movie mugen train,1,0,0,0,0.0,0.5
demonic,1,0,0,0,0.0,0.5
demonlover,1,0,0,0,0.0,0.5
demons,1,0,0,0,0.0,0.5
den of thieves,1,0,0,0,0.0,0.5
denial,1,0,0,0,0.0,0.5
dennis the menace,1,0,0,0,0.0,0.5
department q the keeper of lost causes,1,0,0,0,0.0,0.5
departures,1,0,0,0,0.0,0.5
depraved,1,0,0,0,0.0,0.5
derek delgaudios in  of itself,1,0,0,0,0.0,0.5
descendant,1,0,0,0,0.0,0.5
descent,1,0,0,0,0.0,0.5
desert dancer,1,0,0,0,0.0,0.5
desert flower,1,0,0,0,0.0,0.5
desert hearts,1,0,0,0,0.0,0.5
desert one,1,0,0,0,0.0,0.5
desire,1,0,0,0,0.0,0.5
desperado,1,0,0,0,0.0,0.5
desperados,1,0,0,0,0.0,0.5
desperate hours,1,0,0,0,0.0,0.5
despicable me,1,0,0,0,0.0,0.5
despicable me 2,1,0,0,0,0.0,0.5
despicable me 3,1,0,0,0,0.0,0.5
despite the falling snow,1,0,0,0,0.0,0.5
destination wedding,1,0,0,0,0.0,0.5
destroyer,1,0,0,0,0.0,0.5
detachment,1,0,0,0,0.0,0.5
detective dee and the mystery of the phantom flame,1,0,0,0,0.0,0.5
detective story,1,0,0,0,0.0,0.5
detention,1,0,0,0,0.0,0.5
detour,2,0,0,0,0.0,0.5
detroit,1,0,0,0,0.0,0.5
detroit rock city,1,0,0,0,0.0,0.5
detroit unleaded,1,0,0,0,0.0,0.5
detropia,1,0,0,0,0.0,0.5
deuce bigalow european gigolo,1,0,0,0,0.0,0.5
deuce bigalow male gigolo,1,0,0,0,0.0,0.5
deuces wild,1,0,0,0,0.0,0.5
devil,1,0,0,0,0.0,0.5
devil in a blue dress,1,0,0,0,0.0,0.5
devils due,1,0,0,0,0.0,0.5
devils on the doorstep,1,0,0,0,0.0,0.5
devotion,1,0,0,0,0.0,0.5
dheepan,1,0,0,0,0.0,0.5
dhobi ghat mumbai diaries,1,0,0,0,0.0,0.5
diablo,1,0,0,0,0.0,0.5
dial m for murder,1,0,0,0,0.0,0.5
diamantino,1,0,0,0,0.0,0.5
diamond men,1,0,0,0,0.0,0.5
diamonds,1,0,0,0,0.0,0.5
diamonds are forever,1,0,0,0,0.0,0.5
diana,1,0,0,0,0.0,0.5
diana kennedy nothing fancy,1,0,0,0,0.0,0.5
diana the musical,1,0,0,0,0.0,0.5
diana vreeland the eye has to travel,1,0,0,0,0.0,0.5
diane,1,0,0,0,0.0,0.5
diary of a chambermaid,1,0,0,0,0.0,0.5
diary of a mad black woman,1,0,0,0,0.0,0.5
diary of a wimpy kid,1,0,0,0,0.0,0.5
diary of a wimpy kid 2 rodrick rules,1,0,0,0,0.0,0.5
diary of a wimpy kid dog days,1,0,0,0,0.0,0.5
diary of a wimpy kid rodrick rules,2,2,0,0,1.0,0.95
diary of a wimpy kid the long haul,1,0,0,0,0.0,0.5
diary of the dead,1,0,0,0,0.0,0.5
dick,1,0,0,0,0.0,0.5
dick johnson is dead,1,0,0,0,0.0,0.5
dick tracy,1,0,0,0,0.0,0.5
did you wonder who fired the gun,1,0,0,0,0.0,0.5
die another day,1,0,0,0,0.0,0.5
die hard,2,2,0,0,1.0,0.95
die hard 2,1,0,0,0,0.0,0.5
die hard with a vengeance,1,0,0,0,0.0,0.5
die mommie die,1,0,0,0,0.0,0.5
diego maradona,1,0,0,0,0.0,0.5
difret,1,0,0,0,0.0,0.5
dig,1,0,0,0,0.0,0.5
diggers,1,0,0,0,0.0,0.5
digging for fire,1,0,0,0,0.0,0.5
digging up the marrow,1,0,0,0,0.0,0.5
digimon digital monsters,1,0,0,0,0.0,0.5
diminished capacity,1,0,0,0,0.0,0.5
dina,1,0,0,0,0.0,0.5
diner,1,0,0,0,0.0,0.5
dinner for schmucks,1,0,0,0,0.0,0.5
dinner in america,1,0,0,0,0.0,0.5
dinner rush,1,0,0,0,0.0,0.5
dinosaur,1,0,0,0,0.0,0.5
dinosaur 13,1,0,0,0,0.0,0.5
dior and i,1,0,0,0,0.0,0.5
diplomacy,1,0,0,0,0.0,0.5
dirty,1,0,0,0,0.0,0.5
dirty dancing,2,1,0,0,0.5,1.0
dirty dancing havana nights,1,0,0,0,0.0,0.5
dirty girl,1,0,0,0,0.0,0.5
dirty god,1,0,0,0,0.0,0.5
dirty grandpa,1,0,0,0,0.0,0.5
dirty harry,1,0,0,0,0.0,0.5
dirty love,1,0,0,0,0.0,0.5
dirty mary crazy larry,1,0,0,0,0.0,0.5
dirty pretty things,1,0,0,0,0.0,0.5
dirty rotten scoundrels,1,0,0,0,0.0,0.5
dirty wars,1,0,0,0,0.0,0.5
dirty weekend,1,0,0,0,0.0,0.5
disappearance at clifton hill,1,0,0,0,0.0,0.5
dischord,1,0,0,0,0.0,0.5
disclosure,2,0,0,0,0.0,0.5
disco and atomic war,1,0,0,0,0.0,0.5
disco boy,1,0,0,0,0.0,0.5
disenchanted,3,0,1,1,0.0,0.55
disgrace,1,0,0,0,0.0,0.5
disobedience,1,0,0,0,0.0,0.5
disorder,1,0,0,0,0.0,0.5
distant,1,0,0,0,0.0,0.5
distant voices still lives,1,0,0,0,0.0,0.5
district 13 ultimatum,1,0,0,0,0.0,0.5
district 9,1,0,0,0,0.0,0.5
district b13,1,0,0,0,0.0,0.5
disturbia,1,0,0,0,0.0,0.5
divan,1,0,0,0,0.0,0.5
divergent,1,0,0,0,0.0,0.5
divide and conquer the story of roger ailes,1,0,0,0,0.0,0.5
divided we fall,1,0,0,0,0.0,0.5
divine intervention,1,0,0,0,0.0,0.5
divine love,1,0,0,0,0.0,0.5
divines,1,0,0,0,0.0,0.5
divorce iranian style,1,0,0,0,0.0,0.5
django,1,0,0,0,0.0,0.5
django unchained,4,4,0,0,1.0,0.975
djomeh,1,0,0,0,0.0,0.5
do i sound gay,1,0,0,0,0.0,0.5
do revenge,14,6,4,1,0.42857142857142855,0.7909090909090909
do the right thing,1,0,0,0,0.0,0.5
do you trust this computer,1,0,0,0,0.0,0.5
doa dead or alive,1,0,0,0,0.0,0.5
doc hollywood,1,0,0,0,0.0,0.5
doctor sleep,1,0,0,1,0.0,0.4
doctor strange,1,0,0,0,0.0,0.5
doctor strange in the multiverse of madness,16,6,5,4,0.375,0.6466666666666667
doctor zhivago,1,0,0,0,0.0,0.5
documented,1,0,0,0,0.0,0.5
dodgeball a true underdog story,1,0,0,0,0.0,0.5
dog,1,0,0,0,0.0,0.5
dog day afternoon,5,5,0,0,1.0,0.9800000000000001
dog days,2,0,0,0,0.0,0.5
dog eat dog,1,0,0,0,0.0,0.5
dog park,1,0,0,0,0.0,0.5
dog pound,1,0,0,0,0.0,0.5
dog sweat,1,0,0,0,0.0,0.5
dogfight,1,0,0,0,0.0,0.5
dogma,1,0,0,0,0.0,0.5
dogman,1,0,0,0,0.0,0.5
dogs in space,1,0,0,0,0.0,0.5
dogtooth,1,0,1,0,0.0,0.7
dogtown and zboys,1,0,0,0,0.0,0.5
dogville,1,0,0,0,0.0,0.5
doing time doing vipassana,1,0,0,0,0.0,0.5
dolemite is my name,1,0,0,0,0.0,0.5
dolittle,1,0,0,0,0.0,0.5
dolls,1,0,0,0,0.0,0.5
dolly partons christmas on the square,1,0,0,0,0.0,0.5
dolores,1,0,0,0,0.0,0.5
dolores claiborne,1,0,0,0,0.0,0.5
dolphin tale,1,0,0,0,0.0,0.5
dolphin tale 2,1,0,0,0,0.0,0.5
dom hemingway,1,0,0,0,0.0,0.5
domestic disturbance,1,0,0,0,0.0,0.5
domestic violence,1,0,0,0,0.0,0.5
dominion prequel to the exorcist,1,0,0,0,0.0,0.5
domino,2,0,0,0,0.0,0.5
don jon,1,0,0,0,0.0,0.5
don juan demarco,1,0,0,0,0.0,0.5
don mckay,1,0,0,0,0.0,0.5
don peyote,1,0,0,0,0.0,0.5
don verdean,1,0,0,0,0.0,0.5
donald cried,1,0,0,0,0.0,0.5
donbass,1,0,0,0,0.0,0.5
donkey punch,1,0,0,0,0.0,0.5
donkey skin rerelease,1,0,0,0,0.0,0.5
donnie brasco,1,0,0,0,0.0,0.5
donnie darko,8,7,1,0,0.875,0.8625
donnybrook,1,0,0,0,0.0,0.5
donovans reef,1,0,0,0,0.0,0.5
dont be a menace to south central while drinking your juice in the hood,1,0,0,0,0.0,0.5
dont blink  robert frank,1,0,0,0,0.0,0.5
dont breathe,1,0,0,0,0.0,0.5
dont breathe 2,1,0,0,0,0.0,0.5
dont come back from the moon,1,0,0,0,0.0,0.5
dont come knocking,1,0,0,0,0.0,0.5
dont go,1,0,0,0,0.0,0.5
dont go in the woods,1,0,0,0,0.0,0.5
dont knock twice,1,0,0,0,0.0,0.5
dont leave home,1,0,0,0,0.0,0.5
dont let go,1,0,0,0,0.0,0.5
dont look now,1,0,0,0,0.0,0.5
dont look up,1,1,0,0,1.0,0.8
dont make me go,1,0,0,0,0.0,0.5
dont move,1,0,0,0,0.0,0.5
dont stop believin everymans journey,1,0,0,0,0.0,0.5
dont tell,1,0,0,0,0.0,0.5
dont tell mom the babysitters dead,1,0,0,0,0.0,0.5
dont tempt me,1,0,0,0,0.0,0.5
dont think ive forgotten cambodias lost rock and roll,1,0,0,0,0.0,0.5
dont worry darling,5,2,2,1,0.4,0.64
dont worry he wont get far on foot,1,0,0,0,0.0,0.5
donât look up,12,3,2,5,0.25,0.5
donât worry darling,16,2,2,9,0.125,0.4384615384615385
doogal,1,0,0,0,0.0,0.5
doom,1,0,0,0,0.0,0.5
doomsday,1,0,0,0,0.0,0.5
dopamine,1,0,0,0,0.0,0.5
dope,1,0,0,0,0.0,0.5
dora and the lost city of gold,1,0,0,0,0.0,0.5
dorfman in love,1,0,0,0,0.0,0.5
dorian blues,1,0,0,0,0.0,0.5
dormant beauty,1,0,0,0,0.0,0.5
dos estaciones,1,0,0,0,0.0,0.5
double dare,1,0,0,0,0.0,0.5
double impact,1,0,0,0,0.0,0.5
double indemnity,1,0,0,0,0.0,0.5
double jeopardy,1,0,0,0,0.0,0.5
double lover,1,0,0,0,0.0,0.5
double parked,1,0,0,0,0.0,0.5
double take,1,0,0,0,0.0,0.5
double team,1,0,0,0,0.0,0.5
doubt,1,0,0,0,0.0,0.5
dough,1,0,0,0,0.0,0.5
dovlatov,1,0,0,0,0.0,0.5
down a dark hall,1,0,0,0,0.0,0.5
down and out in beverly hills,1,0,0,0,0.0,0.5
down by law,1,0,0,0,0.0,0.5
down in the delta,1,0,0,0,0.0,0.5
down in the valley,1,0,0,0,0.0,0.5
down periscope,1,0,0,0,0.0,0.5
down terrace,1,0,0,0,0.0,0.5
down the shore,1,0,0,0,0.0,0.5
down to the bone,1,0,0,0,0.0,0.5
down to you,1,0,0,0,0.0,0.5
down with love,1,0,0,0,0.0,0.5
downfall,1,0,0,0,0.0,0.5
downfall the case against boeing,1,0,0,0,0.0,0.5
downhill,1,0,0,0,0.0,0.5
downhill racer,1,0,0,0,0.0,0.5
downsizing,1,0,0,0,0.0,0.5
downton abbey,1,0,0,0,0.0,0.5
downton abbey a new era,1,0,0,0,0.0,0.5
downtown 81,1,0,0,0,0.0,0.5
dr bronners magic soapbox,1,0,0,0,0.0,0.5
dr dolittle,1,0,0,0,0.0,0.5
dr dolittle 2,1,0,0,0,0.0,0.5
dr no,1,0,0,0,0.0,0.5
dr seuss the lorax,1,0,0,0,0.0,0.5
dr strangelove or how i learned to stop worrying and love the bomb,2,2,0,0,1.0,0.85
dr t and the women,1,0,0,0,0.0,0.5
dracula,2,0,0,0,0.0,0.5
dracula 2000,1,0,0,0,0.0,0.5
dracula pages from a virgins diary,1,0,0,0,0.0,0.5
dracula untold,1,0,0,0,0.0,0.5
draft day,1,0,0,0,0.0,0.5
drag me to hell,1,0,0,0,0.0,0.5
dragged across concrete,1,0,0,0,0.0,0.5
dragnet,1,0,0,0,0.0,0.5
dragon,1,0,0,0,0.0,0.5
dragon blade,1,0,0,0,0.0,0.5
dragon the bruce lee story,1,0,0,0,0.0,0.5
dragon wars dwar,1,0,0,0,0.0,0.5
dragonball evolution,1,0,0,0,0.0,0.5
dragonfly,1,0,0,0,0.0,0.5
dragonheart,1,0,0,0,0.0,0.5
dragonslayer,1,0,0,0,0.0,0.5
drawing restraint 9,1,0,0,0,0.0,0.5
dream horse,1,0,0,0,0.0,0.5
dream house,1,0,0,0,0.0,0.5
dream lover,1,0,0,0,0.0,0.5
dreamcatcher,2,0,0,0,0.0,0.5
dreamer inspired by a true story,1,0,0,0,0.0,0.5
dreamgirls,1,0,0,0,0.0,0.5
dreaming lhasa,1,0,0,0,0.0,0.5
dreaming of joseph lees,1,0,0,0,0.0,0.5
dreaming walls inside the chelsea hotel,1,0,0,0,0.0,0.5
dreamland,1,0,0,0,0.0,0.5
dreams of a life,1,0,0,0,0.0,0.5
dreams rewired,1,0,0,0,0.0,0.5
dreamscape,1,0,0,0,0.0,0.5
dredd,1,0,0,0,0.0,0.5
dressed to kill,1,0,0,0,0.0,0.5
drew the man behind the poster,1,0,0,0,0.0,0.5
drift,1,0,0,0,0.0,0.5
drillbit taylor,1,0,0,0,0.0,0.5
drinking buddies,1,0,0,0,0.0,0.5
drive,4,3,1,0,0.75,0.825
drive angry 3d,1,0,0,0,0.0,0.5
drive hard,1,0,0,0,0.0,0.5
drive me crazy,1,0,0,0,0.0,0.5
drive my car,5,5,0,0,1.0,0.8800000000000001
driven,2,0,0,0,0.0,0.5
driving lessons,1,0,0,0,0.0,0.5
driving miss daisy,1,0,0,0,0.0,0.5
drop dead fred,1,0,0,0,0.0,0.5
drop dead gorgeous,1,0,0,0,0.0,0.5
drowning mona,1,0,0,0,0.0,0.5
drug war,1,0,0,0,0.0,0.5
drugstore cowboy,1,0,0,0,0.0,0.5
drumline,1,0,0,0,0.0,0.5
drunk stoned brilliant dead the story of the national lampoon,1,0,0,0,0.0,0.5
drunktowns finest,1,0,0,0,0.0,0.5
dual,1,0,0,0,0.0,0.5
duane hopwood,1,0,0,0,0.0,0.5
duck,1,0,0,0,0.0,0.5
duck butter,1,0,0,0,0.0,0.5
duck soup,1,0,0,0,0.0,0.5
due date,1,0,0,0,0.0,0.5
duel,1,0,0,0,0.0,0.5
duets,1,0,0,0,0.0,0.5
dukhtar,1,0,0,0,0.0,0.5
duma,1,0,0,0,0.0,0.5
dumb and dumber,1,0,0,0,0.0,0.5
dumb and dumber to,1,0,0,0,0.0,0.5
dumbo,2,0,0,0,0.0,0.5
dumbstruck,1,0,0,0,0.0,0.5
dummy,1,0,0,0,0.0,0.5
dumplin,1,0,0,0,0.0,0.5
dune,25,17,6,0,0.68,0.808695652173913
dune part one,1,0,0,0,0.0,0.5
dungeons  dragons,1,0,0,0,0.0,0.5
dunkirk,3,1,2,0,0.3333333333333333,0.6666666666666667
dunston checks in,1,0,0,0,0.0,0.5
duplex,1,0,0,0,0.0,0.5
duplicity,1,0,0,0,0.0,0.5
dust,1,0,0,0,0.0,0.5
dust to glory,1,0,0,0,0.0,0.5
dying of the light,1,0,0,0,0.0,0.5
dysfunktional family,1,0,0,0,0.0,0.5
dzi croquettes,1,0,0,0,0.0,0.5
eagle eye,1,0,0,0,0.0,0.5
eagle vs shark,1,0,0,0,0.0,0.5
early man,1,0,0,0,0.0,0.5
earth,2,0,0,0,0.0,0.5
earth days,1,0,0,0,0.0,0.5
earth girls are easy,1,0,0,0,0.0,0.5
earth to echo,1,0,0,0,0.0,0.5
earthquake bird,1,0,0,0,0.0,0.5
earthwork,1,0,0,0,0.0,0.5
earwig,1,0,0,0,0.0,0.5
earwig and the witch,1,0,0,0,0.0,0.5
easier with practice,1,0,0,0,0.0,0.5
east is east,1,0,0,0,0.0,0.5
east of eden,1,0,0,0,0.0,0.5
east of havana,1,0,0,0,0.0,0.5
easter sunday,1,0,0,0,0.0,0.5
eastern boys,1,0,0,0,0.0,0.5
eastern promises,1,0,0,0,0.0,0.5
easy,1,0,0,0,0.0,0.5
easy a,3,3,0,0,1.0,0.8666666666666666
easy money,1,0,0,0,0.0,0.5
easy money hard to kill,1,0,0,0,0.0,0.5
easy rider,1,0,0,0,0.0,0.5
easy virtue,1,0,0,0,0.0,0.5
eat drink man woman,1,0,0,0,0.0,0.5
eat pray love,1,0,0,0,0.0,0.5
eat that question frank zappa in his own words,1,0,0,0,0.0,0.5
eat this new york,1,0,0,0,0.0,0.5
eating,1,0,0,0,0.0,0.5
eating animals,1,0,0,0,0.0,0.5
eating out,1,0,0,0,0.0,0.5
eating out 2 sloppy seconds,1,0,0,0,0.0,0.5
eating raoul,1,0,0,0,0.0,0.5
eban and charley,1,0,0,0,0.0,0.5
echo in the canyon,1,0,0,0,0.0,0.5
ed,1,0,0,0,0.0,0.5
ed wood,1,0,0,0,0.0,0.5
eddie and the cruisers,1,0,0,0,0.0,0.5
eddie murphy raw,1,0,0,0,0.0,0.5
eddie the eagle,1,0,0,0,0.0,0.5
eddie the sleepwalking cannibal,1,0,0,0,0.0,0.5
eden,3,0,0,0,0.0,0.5
eden lake,1,0,0,0,0.0,0.5
edge of darkness,1,0,0,0,0.0,0.5
edge of seventeen,1,0,0,0,0.0,0.5
edge of tomorrow,1,1,0,0,1.0,1.0
edge of winter,1,0,0,0,0.0,0.5
edie,1,0,0,0,0.0,0.5
edmond,1,0,0,0,0.0,0.5
edtv,1,0,0,0,0.0,0.5
educating rita,1,0,0,0,0.0,0.5
edward scissorhands,4,4,0,0,1.0,0.9
effie gray,1,0,0,0,0.0,0.5
egg,1,0,0,0,0.0,0.5
eiffel,1,0,0,0,0.0,0.5
eight below,1,0,0,0,0.0,0.5
eight crazy nights,1,0,0,0,0.0,0.5
eighth grade,2,2,0,0,1.0,0.9
eisenstein in guanajuato,1,0,0,0,0.0,0.5
el bonaerense,1,0,0,0,0.0,0.5
el camino a breaking bad movie,1,1,0,0,1.0,0.9
el chicano,1,0,0,0,0.0,0.5
el cid,1,0,0,0,0.0,0.5
el cortez,1,0,0,0,0.0,0.5
el crimen perfecto the perfect crime,1,0,0,0,0.0,0.5
el dorado,1,0,0,0,0.0,0.5
el leyton,1,0,0,0,0.0,0.5
el mariachi,1,0,0,0,0.0,0.5
el norte,1,0,0,0,0.0,0.5
el planeta,1,0,0,0,0.0,0.5
el topo,1,0,0,0,0.0,0.5
elaine stritch shoot me,1,0,0,0,0.0,0.5
election,1,1,0,0,1.0,0.8
electric dreams,1,0,0,0,0.0,0.5
electric shadows,1,0,0,0,0.0,0.5
electrick children,1,0,0,0,0.0,0.5
elegy,1,0,0,0,0.0,0.5
elektra,1,0,0,0,0.0,0.5
elektra luxx,1,0,0,0,0.0,0.5
elena,1,0,0,0,0.0,0.5
elephant,1,0,0,0,0.0,0.5
elevate,1,0,0,0,0.0,0.5
eleven minutes,1,0,0,0,0.0,0.5
elf,2,0,2,0,0.0,0.7
elite squad,1,0,0,0,0.0,0.5
elite squad the enemy within,1,0,0,0,0.0,0.5
elizabeth,1,0,0,0,0.0,0.5
elizabeth a portrait in parts,1,0,0,0,0.0,0.5
elizabeth harvest,1,0,0,0,0.0,0.5
elizabeth the golden age,1,0,0,0,0.0,0.5
elizabethtown,1,0,0,0,0.0,0.5
ella enchanted,1,0,0,0,0.0,0.5
elle,1,0,0,0,0.0,0.5
elles,1,0,0,0,0.0,0.5
ellie parker,1,0,0,0,0.0,0.5
elling,1,0,0,0,0.0,0.5
elliot the littlest reindeer,1,0,0,0,0.0,0.5
elsa  fred,1,0,0,0,0.0,0.5
elsa y fred,1,0,0,0,0.0,0.5
elstree 1976,1,0,0,0,0.0,0.5
elviras haunted hills,1,0,0,0,0.0,0.5
elvis,15,6,7,2,0.4,0.7066666666666667
elvis  nixon,1,0,0,0,0.0,0.5
elysium,1,0,0,0,0.0,0.5
ema,1,0,0,0,0.0,0.5
emancipation,1,0,0,0,0.0,0.5
embattled,1,0,0,0,0.0,0.5
embrace of the serpent,1,0,0,0,0.0,0.5
emelie,1,0,0,0,0.0,0.5
emerald cowboy,1,0,0,0,0.0,0.5
emily,1,0,0,0,0.0,0.5
emily the criminal,1,0,1,0,0.0,0.6
emma,11,2,7,0,0.18181818181818182,0.7333333333333333
empathy,1,0,0,0,0.0,0.5
emperor,1,0,0,0,0.0,0.5
empire,1,0,0,0,0.0,0.5
empire of light,1,0,0,0,0.0,0.5
empire of silver,1,0,0,0,0.0,0.5
empire of the sun,1,0,0,0,0.0,0.5
empire records,1,1,0,0,1.0,0.9
employee of the month,1,0,0,0,0.0,0.5
en el séptimo día on the seventh day,1,0,0,0,0.0,0.5
en kærlighedshistorie,1,0,0,0,0.0,0.5
en soap,1,0,0,0,0.0,0.5
encanto,16,11,5,0,0.6875,0.76875
enchanted,2,1,1,0,0.5,0.85
enchanted april,1,0,0,0,0.0,0.5
encino man,1,0,0,0,0.0,0.5
encounter,1,0,0,0,0.0,0.5
encounters at the end of the world,1,0,0,0,0.0,0.5
end of days,1,0,0,0,0.0,0.5
end of the century,2,0,0,0,0.0,0.5
end of the road,1,0,0,0,0.0,0.5
end of the spear,1,0,0,0,0.0,0.5
end of watch,1,0,0,0,0.0,0.5
enders game,1,0,0,0,0.0,0.5
endless love,2,0,0,0,0.0,0.5
endless poetry,1,0,0,0,0.0,0.5
enduring love,1,0,0,0,0.0,0.5
enemies closer,1,0,0,0,0.0,0.5
enemies of the state,1,0,0,0,0.0,0.5
enemy,2,2,0,0,1.0,0.8
enemy mine,1,0,0,0,0.0,0.5
enemy of the state,1,0,0,0,0.0,0.5
enforcement,1,0,0,0,0.0,0.5
enigma,1,0,0,0,0.0,0.5
enola holmes,5,1,4,0,0.2,0.64
enola holmes 2,3,0,3,0,0.0,0.6333333333333333
enough,1,0,0,0,0.0,0.5
enough said,1,0,0,0,0.0,0.5
enron the smartest guys in the room,1,0,0,0,0.0,0.5
enter the dangerous mind,1,0,0,0,0.0,0.5
enter the dragon,1,0,0,0,0.0,0.5
enter the void,2,2,0,0,1.0,0.9
entergalactic,3,1,2,0,0.3333333333333333,0.7
entertainment,1,0,0,0,0.0,0.5
entourage,1,0,0,0,0.0,0.5
entrapment,1,0,0,0,0.0,0.5
envy,1,0,0,0,0.0,0.5
enys men,1,0,0,0,0.0,0.5
enzo avitabile music life,1,0,0,0,0.0,0.5
eo,1,1,0,0,1.0,0.8
epic,1,0,0,0,0.0,0.5
epic movie,1,0,0,0,0.0,0.5
epicentro,1,0,0,0,0.0,0.5
equals,1,0,0,0,0.0,0.5
equilibrium,1,0,0,0,0.0,0.5
equity,1,0,0,0,0.0,0.5
eragon,1,0,0,0,0.0,0.5
erased,1,0,0,0,0.0,0.5
eraserhead,7,5,1,0,0.7142857142857143,0.8666666666666666
erin brockovich,1,0,0,0,0.0,0.5
erleuchtung garantiert,1,0,0,0,0.0,0.5
ernest  célestine,1,0,0,0,0.0,0.5
ernest goes to jail,1,0,0,0,0.0,0.5
ernest rides again,1,0,0,0,0.0,0.5
ernest saves christmas,1,0,0,0,0.0,0.5
eros,1,0,0,0,0.0,0.5
escaflowne the movie,1,0,0,0,0.0,0.5
escape fire the fight to rescue american healthcare,1,0,0,0,0.0,0.5
escape from alcatraz,1,0,0,0,0.0,0.5
escape from mogadishu,1,0,0,0,0.0,0.5
escape from new york,1,0,0,0,0.0,0.5
escape from planet earth,1,0,0,0,0.0,0.5
escape from pretoria,1,0,0,0,0.0,0.5
escape from the planet of the apes,1,0,0,0,0.0,0.5
escape from tomorrow,1,0,0,0,0.0,0.5
escape plan,1,0,0,0,0.0,0.5
escape room,1,0,0,0,0.0,0.5
escape room tournament of champions,1,0,0,0,0.0,0.5
escape to life the erika and klaus mann story,1,0,0,0,0.0,0.5
escape to witch mountain,1,0,0,0,0.0,0.5
escapes,1,0,0,0,0.0,0.5
escobar paradise lost,1,0,0,0,0.0,0.5
est  ouest,1,0,0,0,0.0,0.5
esther kahn,1,0,0,0,0.0,0.5
eteam,1,0,0,0,0.0,0.5
eternal,1,0,0,0,0.0,0.5
eternal beauty,1,0,0,0,0.0,0.5
eternal spring,1,0,0,0,0.0,0.5
eternal sunshine of the spotless mind,6,5,1,0,0.8333333333333334,0.9
eternals,9,3,4,1,0.3333333333333333,0.675
ethan mao,1,0,0,0,0.0,0.5
